X,Y,fid,stop_name
673400.2798,7468966.5365,2162,Ana Quintão
673148.718,7468774.507,2163,Paranapiacaba
673144.3474,7468751.3004,2164,Paranapiacaba
674676.557,7469384.8612,2165,Domingos Pires
674697.1961,7469305.9923,2166,Maria Benjamin
674699.7774,7469174.1733,2167,Luís de Castro
674714.9508,7469155.1709,2168,Luís de Castro
674759.6002,7469022.8656,2169,Francisca Zieze
674854.7043,7468905.4811,2170,Gaspar
674963.8767,7468744.7415,2171,Soares Meireles
674960.3755,7468725.955,2172,Glaziou
675347.3071,7468731.4376,2173,Álvaro de Miranda
674668.7547,7469571.1172,2174,Jacareí
674472.9724,7469724.2153,2175,Lorena
673066.8065,7466819.996,2176,Ponto Final: Água Santa :: Fagundes Varela
674330.5594,7468125.343,2177,Ponto Final: Abolição :: Carlos de Oliveira
672899.8066,7466357.4384,2178,Ponto Final: Água Santa :: Garcia Vasques
673013.001,7466682.0687,2179,Ponto Final: Água Santa :: Joaquim Martins
674768.2538,7468440.1244,2180,Francisca Vidal
673192.5149,7467322.673,2181,Alfredo Reis
673116.3166,7467147.0167,2182,Freitas Madureira
672993.2956,7466977.1016,2183,Assis Carneiro
673461.0079,7466971.7363,2184,Paraná
673635.692,7471505.4637,2185,Escola Pio XII
673082.2024,7466283.4738,2186,Garcia Vasques
673226.5699,7466615.1654,2187,Dias Pereira
673285.8472,7466746.9382,2188,Amorim
673495.9166,7466750.5062,2189,Simas
674805.0226,7468602.6083,2190,Francisco Vidal
672668.0926,7467017.5914,2191,Almeida Nogueira
673361.4771,7466980.2993,2192,Doutor Luiz Masson
675323.9299,7468927.732,2193,José Faivre
675337.3199,7468932.0066,2194,Mateus
673706.7519,7472188.1738,2195,Estação Vila Kosmos
673084.1712,7467045.9413,2196,Clarimundo de Melo
673064.619,7467031.9899,2197,Clarimundo de Melo
673694.1885,7467387.5682,2198,Silvana
673322.8384,7467583.0937,2199,Manoel Vitorino
674367.2974,7467574.395,2200,Guilhermina
674583.4132,7468162.1815,2201,Dom Hélder Câmara
674643.7186,7468052.9522,2202,Macedo Braga
674688.176,7467984.2179,2203,Bráulio Muniz
674690.9029,7467962.7014,2204,Bráulio Muniz
674602.1585,7467830.8306,2205,Luis Silva
674565.4839,7467676.2083,2206,Luis Silva
674787.3987,7467788.8194,2207,GRES Acadêmicos da Abolição
673524.206,7466890.8295,2208,Clarimundo de Melo
674476.9433,7468450.2464,2209,Ferreira Leite
675278.8694,7468670.213,2210,Álvaro de Miranda
675495.3443,7468489.3968,2211,José dos Reis
675666.3592,7468547.2135,2212,Clínica da Família Emygdio Alves Costa Filho
675594.412,7468625.5731,2213,Condomínio Cristóvão Colombo
675577.5998,7468680.0349,2214,Condomínio Cristóvão Colombo
674386.674,7468275.2007,2215,Dom Hélder Câmara
673300.1925,7468882.9634,2216,Florinda
673635.1259,7467408.8462,2217,Silvana
673104.1297,7471656.7423,2218,Ponto Final: Metrô Vicente de Carvalho
673389.4223,7472137.3254,2219,Carioca Shopping
673915.9586,7472404.8275,2220,Parmê
673076.8983,7473081.1342,2221,Centro de Atendimento à Saúde e Aprendizagem
672934.6662,7473147.1026,2222,Engenheiro Lafayete Stockler
672469.0258,7474414.799,2223,Santa Luz
673334.7875,7471937.501,2224,Angaí
673294.0701,7472325.5781,2225,Galvani
673417.8333,7472144.5306,2226,Carioca Shopping
672095.0157,7471593.7211,2227,Irmã Zélia
672117.276,7471646.8471,2228,Calumbi
672747.2214,7471733.9132,2229,Cesar Muzio
672897.7327,7471737.953,2230,Largo de Vicente de Carvalho
673561.3388,7471197.3348,2231,Meriti
673536.898,7471124.5227,2232,Tupiniquins
673636.2579,7470928.8014,2233,Juramento
673370.2558,7473233.1545,2234,Largo do Bicão
674841.9441,7468902.417,2235,Gaspar
674565.7053,7469649.7196,2236,Jacareí
673474.7375,7473491.8785,2237,Quitungo
673353.1965,7473365.9126,2238,Padre Manuel Viegas
673072.3109,7473128.8073,2239,Padre Roser
673023.2411,7472876.8679,2240,Engenheiro Alberto Rocha
673049.9631,7472879.8848,2241,Engenheiro Alberto Rocha
673101.2042,7472693.2462,2242,Inspiração
673125.9873,7472706.2523,2243,Antônio Storino
673174.5785,7472557.2971,2244,Feliciano Pena
673247.5842,7472478.9396,2245,Pascal
673349.9698,7472277.3173,2246,General Otávio Póvoa
673546.7487,7471356.9768,2247,Pastor Martin Luther King Junior
673570.7246,7471335.5492,2248,Pastor Martin Luther King Junior
673661.2331,7471495.2034,2249,Tembés
673611.2943,7471615.3824,2250,Itacambira
673587.0995,7471743.0181,2251,Pirineus
673518.3693,7471835.7257,2252,Pirineus
673506.1708,7471935.537,2253,Praça Aquidauana
674132.5223,7472493.1497,2254,Praça Comendador Manuel Gomes
673897.4122,7472353.9865,2255,Soldado Servino Mengarda
673908.794,7473121.4378,2256,Corintia
673595.4354,7473185.944,2257,Inspiração
673523.5541,7473183.4455,2258,Inspiração
673761.5172,7472273.7057,2259,Clube Beneficente dos Sargentos da Marinha
672863.5874,7473097.9679,2260,Tejupa
672914.6518,7473138.25,2261,Ponto Final: Irajá :: Padre Roser
675132.5084,7468517.1956,2262,Alfredo de Souza Marques
672509.3484,7474169.593,2263,Paratinga
673530.0997,7474023.4889,2264,Paratinga
672475.4378,7474455.0373,2265,Pedro Diniz
673229.9343,7474004.6647,2266,Cincinato Chaves
673400.7504,7473978.014,2267,Professor Oscar Clark
673389.6338,7473993.3134,2268,Professor Oscar Clark
672850.0149,7474067.2569,2269,Walter Seder
671535.7778,7471839.945,2270,São Canuto
672556.2905,7471803.5357,2271,Cambuci do Vale
672718.5621,7471812.7591,2272,Pastor Martin Luther King Júnior
673139.0582,7471847.9331,2273,Estação Vicente de Carvalho
673133.9346,7471785.8633,2274,Estação Vicente de Carvalho
673549.1,7472098.9491,2275,Estação Vila Kosmos
672337.9596,7471738.469,2276,Estação Marambaia
672583.7941,7471722.267,2277,Cambuci do Vale
673377.9709,7473207.7053,2278,Largo do Bicão
673709.5675,7473140.2259,2279,Justiça
672695.434,7474644.7851,2280,Ponta Porã
672548.8742,7474575.5779,2281,Petrolândia
671510.5031,7474075.7273,2282,Supermercados Guanabara - Irajá
671541.5514,7474079.9162,2283,Nossa Senhora da Apresentação
672763.3366,7473487.8289,2284,Monte Santo
671887.9653,7474556.2899,2285,Água Grande
670946.3124,7474929.2991,2286,Canudos
671135.2774,7474936.0257,2287,Horácio Wells
671724.3746,7475194.0412,2288,André Filho
671982.0078,7475280.8231,2289,Terminal Margaridas
671479.0042,7472563.3099,2290,Juqueri
671495.9265,7472607.4162,2291,Coronel Alencastro
671596.7881,7472540.9337,2292,Comandante Clare
671804.3189,7472467.7029,2293,Encantamento
671862.5228,7472350.7598,2294,Pastor Martin Luther King Júnior
671888.5663,7472565.3096,2295,Cisplatina
672710.893,7471950.1712,2296,Cesar Muzio
672923.486,7473507.3749,2297,Maués
673508.3476,7474006.4617,2298,Rogério Cardoso
673047.1534,7474790.2786,2299,Ribatejo
671845.7601,7473586.8648,2300,Cláudio da Costa
671950.6664,7472972.1464,2301,Monsenhor Félix
672157.018,7472975.3387,2302,Major Medeiros
671844.269,7472731.9302,2303,Visconde de Maceió
673022.434,7473435.0353,2304,Domingos Caruzo
672509.6357,7474014.5463,2305,São Félix
672487.9276,7474271.7225,2306,Manoel Cícero
671692.4163,7474249.0863,2307,Praça Nossa Senhora da Apresentação
671692.3795,7474273.0076,2308,Praça Nossa Senhora da Apresentação
671629.5965,7473896.0793,2309,Ator Dulio Costa
671661.3764,7473892.3968,2310,Ator Dulio Costa
670991.0471,7475072.762,2311,Bezerra de Melo
671018.2184,7475297.2663,2312,José Azevedo
672811.2401,7474717.6641,2313,Estremadura
672840.8804,7474706.2515,2314,Estremadura
671114.5261,7474907.4665,2315,Ponto Final: Irajá :: Horácio Wells
671148.4943,7474851.9322,2316,Ponto Final: Irajá :: Hipócrates
672374.9388,7475113.7855,2317,Shopping Via Brasil
671775.5324,7475151.7107,2318,André Filho
671974.1242,7474495.7315,2319,Hannibal Porto
672348.2848,7474539.4324,2320,Marques Guimarães
670986.1393,7471838.0809,2321,Carolina Amado
671040.4457,7471902.6959,2322,Missuri
671505.2077,7471977.1723,2323,Monsenhor Félix
671307.7197,7472030.3517,2324,São Fabião
671097.7654,7472161.1906,2325,Manoel Nascimento
671138.7399,7472063.272,2326,Guiraréia
671390.3052,7471619.2173,2327,Monsenhor Félix
671162.8245,7471651.8041,2328,Jose Machado
672404.5773,7474804.3588,2329,Ana Bral
671929.6158,7471661.1625,2330,Capintuba
671873.2936,7471771.7724,2331,Escola Municipal Pires e Albuquerque
671770.6896,7471982.578,2332,CMS Clementino Fraga
671929.5743,7472018.8701,2333,Roruima
671258.1656,7475091.1193,2334,Brasil
671826.4401,7474688.9956,2335,Conjunto Residencial Hannibal Porto
671829.9338,7474725.5018,2336,Conjunto Residencial Hannibal Porto
671946.3089,7475029.8374,2337,Manoel de Araújo
671929.01,7475043.3231,2338,Manoel de Araújo
672049.7001,7475184.8142,2339,Parque Novo Irajá
672076.2749,7475174.5455,2340,Parque Novo Irajá
671461.5007,7474516.8243,2341,Marinho Pessoa
671313.9738,7474533.8866,2342,Padre Fonseca
671415.3288,7474700.2968,2343,Rodrigues de Albuquerque
671473.0561,7474304.2853,2344,Água Grande
671770.6344,7472059.1035,2345,Siracusa
672004.6248,7473204.209,2346,Alphonsus de Guimarães
671752.5227,7473701.6575,2347,Hilton Gadret
671744.1741,7473771.0785,2348,Rocha Freire
672222.8417,7474566.6624,2349,Cruz Jobim
672349.1408,7472089.4048,2350,Piracaba
671548.51,7475075.3213,2351,José Sombra
671457.613,7476115.1333,2352,Tenente Rebêlo
671997.8155,7475226.3787,2353,Terminal Margaridas
672458.4661,7475363.1191,2354,Trevo das Margaridas
670349.5213,7473528.4627,2355,Iara
670681.3967,7473010.8721,2356,Porto União
670735.0644,7473036.8456,2357,Colégio
670878.0745,7472884.6198,2358,Estação Colégio
672173.9963,7472184.8673,2359,Urucara
672394.8256,7472135.3976,2360,Coronel Vieira
672542.3615,7471995.1736,2361,Luiza de Carvalho
672544.4898,7471938.7799,2362,Pastor Martin Luther King Júnior
672580.237,7473679.1804,2363,Honório de Almeida
671868.903,7473527.6859,2364,Anhembi
671949.7111,7473394.2068,2365,Gustavo de Andrade
671977.3607,7473270.9657,2366,Visconde de São Leopoldo
672032.5413,7472932.8985,2367,Pastor João Falcão Sobrinho
672095.4973,7472710.2496,2368,Padre Roser
670988.8775,7472880.0464,2369,Almirante Oliveira Pinto
672582.5458,7472035.8021,2370,Coronel Vieira
672541.427,7473020.7983,2371,Senador Almino Afonso
672340.0168,7473000.9431,2372,Barroso Pereira
672291.15,7472946.1267,2373,Barão de Jaguari
672288.9558,7472572.9399,2374,Tanabi
672423.8546,7472341.0534,2375,Iandu
672522.2077,7472145.0206,2376,Villagio Carioca
671448.1418,7474942.0132,2377,Ponto Final: Irajá :: Praça Itala Fernandes
671458.0621,7474140.4421,2378,Ponto Final: Irajá :: Estrada Pedro Borges de Freitas
671838.3206,7474940.0301,2379,Ponto Final: Irajá :: André Filho
670231.3577,7472422.3498,2380,Jabotiana
670406.7206,7472554.8202,2381,Jaguarema
670715.4696,7472846.5862,2382,Pastor Martin Luther King Junior
670898.7888,7473092.032,2383,Spazio Rockfeller
671138.5042,7473495.2034,2384,Vitalino Ribeiro
671226.9077,7473597.1966,2385,Guaiamu
671435.5511,7473920.0935,2386,Casa de Apoio à Criança com Câncer
669860.9659,7468468.9528,2387,Capitão Couto Menezes
672345.7863,7467105.2189,2388,Saçu
672265.1251,7467805.7217,2389,Estação Quintino :: Sul
672294.0162,7468260.6688,2390,Eufrasio Correa
672919.5149,7467800.903,2391,Gomes Serpa
672555.5594,7467756.115,2392,Guaramiranga
670098.01,7474129.418,2393,Pedro Borges de Freitas
672574.3413,7467720.5725,2394,João Barbalho
672121.5602,7467426.2815,2395,Clarimundo de Melo
671523.5438,7467758.4552,2396,Souto
669483.8089,7468180.3797,2397,Travessa Pinto Teles
671395.1045,7474273.7159,2398,Portinho
669825.176,7467877.5361,2399,Ana Teles
669929.3286,7468014.7957,2400,Parque Quatorze de Setembro
670064.4244,7468166.1032,2401,Comendador Pinto
669348.0221,7468030.9578,2402,Parque Pinto Teles
671912.2407,7475836.6673,2403,Polícia Rodoviária Federal
671779.9193,7472108.5012,2404,Caobi
671223.5502,7472891.7911,2405,Ferreira Cantão
671188.0362,7472855.5362,2406,Edgard Teixeira
671509.1572,7471845.6732,2407,Santo Apiano
671270.7486,7475041.8066,2408,Moliére
671989.4507,7472618.4289,2409,Marquês de Aracati
672090.6048,7472767.4498,2410,Atiriba
671989.9385,7472381.3179,2411,Estação Irajá
671869.668,7472329.1941,2412,Pastor Martin Luther King Júnior
670464.4477,7473233.2543,2413,Itaim
672103.9227,7468048.6529,2414,Araruna
668988.7554,7468688.7031,2415,Olímpio de Azevedo
669609.8404,7468493.4796,2416,Vila
672274.2007,7468394.6758,2417,Palatinado
672348.035,7468390.5115,2418,Quintão
672587.982,7468285.8863,2419,Amália
672730.6337,7468251.6968,2420,Guaramiranga
672917.6813,7468223.4211,2421,Manuel Murtinho
673043.9926,7468231.9422,2422,Emílio de Meneses
673196.8007,7468206.6023,2423,Lima Barreto
670348.7939,7473555.0495,2424,Iara
671695.8505,7467643.4264,2425,Garcia Pires
672071.7248,7467320.9763,2426,João Barbalho
669960.2979,7468213.7877,2427,Comendador Pinto
669911.9648,7468204.3643,2428,Comendador Pinto
669802.0878,7468032.6165,2429,Ana Teles
669743.1195,7467998.9484,2430,Ana Teles
669699.558,7467893.566,2431,Pinto Teles
669633.1233,7467861.9747,2432,Pinto Teles
672844.4296,7468933.3671,2433,Quintão
671465.5176,7473928.5031,2434,Rui da Cruz Almeida
668603.1255,7468614.3824,2435,Francisco Cupello
668597.6112,7468763.9481,2436,José Felix de Mariz
670421.9694,7472669.3797,2437,Barro Vermelho
670398.4646,7472678.5038,2438,Caraíba
670762.0993,7472867.434,2439,Pastor Martin Luther King Junior
670610.7996,7472739.5688,2440,BelloCollegio
670228.352,7472867.0216,2441,Jurucê
671058.9532,7473413.4868,2442,Ator Dulio Costa
670891.0307,7473132.209,2443,Spazio Rockfeller
671299.0159,7473710.4482,2444,CIEP Dom Oscar Romero
671253.4792,7473668.548,2445,CIEP Dom Oscar Romero
671950.0771,7469371.6005,2446,Francisco Vale
671870.9289,7469360.0971,2447,Francisco Vale
671261.5548,7468670.2042,2448,Ernani Cardoso
672053.1331,7467868.7157,2449,Franco Vaz
672263.6932,7469183.3059,2450,Américo Vespúcio
672173.8039,7469219.7687,2451,Barbosa Rodrigues
673098.1672,7469584.4196,2452,Conjunto Bancários
672255.5183,7467791.1021,2453,Estação Quintino :: Sul
672149.9867,7467840.8118,2454,Duarte Teixeira
672940.2349,7469459.0906,2455,Escola Municipal Frei Leopoldo
672280.1175,7467860.7022,2456,Estação Quintino :: Norte
672812.8551,7468272.1306,2457,Guaramiranga
672938.9311,7467811.8661,2458,Cesário Machado
672160.4904,7467880.1176,2459,Estação Quintino :: Norte
672889.4594,7467828.6014,2460,Emílio de Meneses
672592.184,7467728.5638,2461,João Barbalho
672948.4849,7468816.8899,2462,Amália
671965.9927,7467406.9011,2463,Escola Técnica Estadual República
671913.6527,7467469.0717,2464,Duarte Teixeira
671764.2836,7467588.7153,2465,Clínica da Família Carlos Nery da Costa Filho
671965.1723,7467424.9621,2466,Escola Técnica Estadual República
671160.3178,7468076.206,2467,Iguaiba
671101.9589,7468440.9975,2468,Ernani Cardoso
671088.378,7468383.453,2469,Ernani Cardoso
671233.0005,7467997.7499,2470,Vila Santo Antonio
672725.2874,7469337.1803,2471,Estação Cavalcante
672548.3178,7469215.7197,2472,"Enaldo dos Santos Araújo, 645"
673393.6682,7469821.5744,2473,Itaocara
673378.1413,7469827.8435,2474,Itaocara
672357.3486,7469027.1941,2475,Frei Antonio
672486.0568,7469155.2985,2476,Gaspar Viana
672302.2352,7469143.5519,2477,Moreira de Azevedo
670847.8632,7468756.3952,2478,Maria Lopes
671756.7734,7467577.9476,2479,Clínica da Família Carlos Nery da Costa Filho
670456.0659,7473309.3192,2480,Ibiracoa
672847.5784,7467827.198,2481,Manuel Murtinho
672454.4896,7467073.1905,2482,Palma
672978.6576,7468763.3864,2483,Ada
672529.9798,7467771.4687,2484,Guaramiranga
671345.8591,7468657.1773,2485,Miguel Rangel
670256.8975,7468491.74,2486,Bauru
670604.0557,7468520.605,2487,Padre Manso
670908.8667,7468533.9938,2488,Mendes de Aguiar
671011.4325,7468547.8947,2489,Padre Telêmaco
671935.1179,7468534.7552,2490,Pedreira
671952.1947,7468502.4446,2491,Pedreira
672088.3007,7468469.8864,2492,Silverio
672171.4577,7468473.369,2493,Penalva
671867.9932,7468587.5693,2494,Nossa Senhora do Amparo
672016.2509,7468720.9921,2495,Palmital
671908.2639,7468681.7987,2496,Sylvio Freitas
671909.962,7469119.7783,2497,Florentina
671643.2721,7469039.7501,2498,Silva Gomes
671411.286,7469033.5232,2499,Miguel Rangel
671671.2125,7468608.6328,2500,Coronel Magalhães
672042.6386,7469173.0879,2501,Melo Morais
673196.4085,7469855.9517,2502,Tumucumaque
673215.6611,7469843.4383,2503,Italia Dincau
673061.1468,7469730.1424,2504,Laurindo Filho
673025.993,7469617.5837,2505,Antônio Saraiva
673496.6785,7469318.7114,2506,Manuel Correia
672758.5617,7469034.1311,2507,Graça Melo
672668.9979,7469116.8851,2508,Barão do Bananal
671946.4841,7469281.273,2509,Ponto Final: Engenheiro Leal :: Barbosa Rodrigues
671323.5947,7468594.0834,2510,Terminal Deputado José de Souza Marques
670558.5219,7468750.2502,2511,Curimatá
671145.3993,7468145.1479,2512,Iguaiba
670703.0689,7468837.7678,2513,Shopping Tem Tudo
670680.4999,7469047.3307,2514,Estação Madureira :: Sul
671786.4836,7468620.7231,2515,Terminal Nossa Senhora do Amparo :: Plat. B
671522.6855,7467782.2753,2516,Souto
671847.1649,7468109.6064,2517,Souto
671324.9693,7468579.5602,2518,Terminal Deputado José de Souza Marques :: Plat. C
671773.6242,7468211.6642,2519,"Nerval de Gouvêia, 279"
671292.0865,7467969.0615,2520,Ferraz
672195.7459,7468623.7065,2521,Cardosos
669987.2058,7469055.1439,2522,Clínica da Família Souza Marques
669769.5712,7468581.4996,2523,Intendente Magalhães
672493.1279,7469055.5465,2524,Barão do Bananal
672210.3109,7468371.04,2525,Dom Hélder Câmara
671500.843,7468461.3932,2526,Estação Cascadura :: Sul
671614.6166,7468522.4512,2527,Estação Cascadura :: Norte
672721.4535,7469199.2346,2528,Padre Manoel de Nobrega
672005.2945,7468930.4262,2529,Barbosa
671206.099,7468557.6509,2530,Angelo Dantas
672163.7728,7468852.6501,2531,Caetano da Silva
672741.0299,7469385.7286,2532,Estação Cavalcante :: Norte
672831.2925,7469399.8691,2533,Estação Cavalcante :: Sul
672868.2225,7469326.9082,2534,Escola Municipal Jaime Costa
671295.4999,7468605.0334,2535,Angelo Dantas
671797.7509,7468618.9338,2536,Terminal Nossa Senhora do Amparo :: Plat. C
671784.2629,7468605.9084,2537,Terminal Nossa Senhora do Amparo
671342.2731,7468594.3146,2538,Terminal Deputado José de Souza Marques :: Plat. A
671774.8034,7468622.2955,2539,Terminal Nossa Senhora do Amparo :: Plat. A
670507.8618,7469153.2686,2540,Ponto Final: Madureira :: Linha 779
670929.4542,7470436.5815,2541,Doutor Joviano
670892.6135,7470445.8575,2542,Doutor Joviano
671066.2075,7470641.0209,2543,Joana Resende
671062.6907,7470602.3,2544,Joana Resende
670132.7588,7469824.8421,2545,Madureira Shopping
670523.0708,7469164.2823,2546,São Geraldo
670327.3081,7469185.3161,2547,João Vicente
670117.7324,7468890.8807,2548,Quaxima
669997.3769,7469320.8164,2549,Dona Clara
669883.8761,7469183.4403,2550,Agostinho Barbalho
669573.9053,7468528.2136,2551,Vila
671160.4406,7468902.3643,2552,Carvalho de Souza
670892.1474,7469133.5352,2553,Carvalho de Souza :: Sentido Estr. do Portela
670827.831,7470071.1643,2554,Maria Maia
670778.3711,7470416.9146,2555,Ministro Edgard Romero
670614.6353,7469457.8303,2556,GRES Império Serrano
670311.1399,7468843.2971,2557,Domingos Lopes
670037.2209,7468757.7858,2558,Domingos Lopes
670410.794,7469618.273,2559,Dagmar da Fonseca
672811.6684,7468957.9951,2560,Augusto Franco
669737.1224,7469438.3614,2561,Filomena Fragoso
670389.9448,7470463.711,2562,Buriti
670555.0964,7469765.376,2563,Mercadão de Madureira
670658.0636,7469023.3309,2564,Terminal Paulo da Portela
670099.3005,7469879.2619,2565,Ponto Final: Madureira :: Linhas 774 e 940
670169.0238,7469983.3524,2566,Ponto Final: Madureira :: Rua Antônio de Abreu
670158.833,7469925.88,2567,Ponto Final: Madureira :: Madureira Shopping (Guarapari)
670715.1627,7469726.9129,2568,Mercadão de Madureira
671412.582,7471175.7634,2569,Vaz Lobo
671375.6635,7470960.8933,2570,Lima Drumond
671345.0163,7470973.4225,2571,Lima Drumond
671373.3111,7471160.9255,2572,Vaz Lobo
